age,education,default,housing,loan,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,y
3,6.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7740043925469395,0.8365350928366287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,4.0,0.0,0.0,0.0,-0.20922828648908795,-4.952708337358027,5.186534189267775,-0.7581760532768491,1.7630479089052589,-1.9592641693581916,-1.5255480574316918,-2.7543382778102616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6,6.0,0.0,1.0,1.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.77631202169895,0.8365350928366287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,5.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5,4.0,0.0,0.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4,3.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7716967633949287,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4,6.0,0.0,1.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,-0.7581760532768491,2.049611293108588,-2.2422407503598527,-1.4949719711675504,-2.7543382778102616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6,3.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7705429488189234,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,5.0,0.0,1.0,0.0,0.9590654035902885,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3080540098546862,-0.9147793298985275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3,5.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3680523678069636,-0.9147793298985275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10,2.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.7128522200186569,0.3328624952903114,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9,6.0,0.00030156815440289503,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7168905710346754,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4,4.0,0.0,1.0,0.0,0.9590654035902885,0.20103133533451342,-0.3513559841342725,-1.9738456245751645,-1.4961790150456495,1.6323616664321303,-1.6766977668883907,-1.9411310381061124,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,6.0,0.0,1.0,1.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2,1.0,0.00030156815440289503,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7734274852589367,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6,4.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3195921556147396,-0.9147793298985275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7,6.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7740043925469395,0.8365350928366287,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,4.0,0.0,1.0,1.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7728505779709344,0.8365350928366287,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,1.0,0.0,0.0,1.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.358821851198921,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5,3.0,0.0,0.0,0.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-0.8712636832287773,-1.4368458659705088,-1.275747201726537,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-0.8712636832287773,-1.4368458659705088,-1.2786317381665504,-0.9147793298985275,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,4.0,0.0,1.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3443991689988544,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5,1.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3195921556147396,-0.9147793298985275,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6,3.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,5.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-0.11834996311984088,-0.6554780023527909,-0.32670697127168163,0.26228762808857403,0.3980276831130174,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9,6.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.358821851198921,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6,6.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.7145829418826649,0.3328624952903114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10,5.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4,6.0,0.0,0.0,1.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7768889289869528,0.8365350928366287,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,4.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7734274852589367,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,6.0,0.0,1.0,0.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,-1.9098630155594636,-1.0646076532936768,-0.06549781957783943,-1.350168241878881,-1.2256715801360163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6,3.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3317072086627955,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,-2.2297760606379677,-1.982991511101869,2.960174854209159,-1.6628519919763263,-2.022587522884492,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,3.0,0.0,1.0,1.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-0.11834996311984088,-0.6554780023527909,-0.32670697127168163,0.230557727248427,0.3980276831130174,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7,3.0,0.0,1.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7734274852589367,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,6.0,0.00030156815440289503,0.0,1.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,-2.2297760606379677,-1.982991511101869,2.960174854209159,-1.673813230448377,-2.022587522884492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2,4.187753036437247,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7180443856106811,0.8365350928366287,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,5.0,0.0,1.0,0.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3715138115349794,-0.9147793298985275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6,2.0,0.0,1.0,0.0,5.632240163907794,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.714006034594662,0.3328624952903114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,2.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.7116984054426517,0.3328624952903114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9,4.0,0.0,1.0,0.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7728505779709344,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1.0,0.00030156815440289503,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7716967633949287,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7,6.0,0.0,0.0,0.0,4.074515243801959,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7734274852589367,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,6.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-0.8712636832287773,-1.4368458659705088,-1.2786317381665504,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,6.0,0.0,0.0,0.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.77631202169895,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,6.0,0.0,1.0,1.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.77631202169895,0.8365350928366287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,1.0,0.0,0.5418535127055306,0.16567015445939212,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7722736706829315,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,4.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7757351144109476,0.8365350928366287,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,6.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,-0.11834996311984088,-0.6554780023527909,-0.32670697127168163,0.230557727248427,0.3980276831130174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9,3.0,0.00030156815440289503,0.0,0.0,0.18020294353737087,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.350168241878881,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2,6.0,0.00030156815440289503,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7728505779709344,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,6.0,0.0,0.0,1.0,0.5696341735638297,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.7128522200186569,0.3328624952903114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,3.0,0.0,1.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3715138115349794,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6,6.0,0.00030156815440289503,1.0,0.0,2.906221553722583,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3680523678069636,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,3.0,0.00030156815440289503,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.712275312730654,0.3328624952903114,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4,5.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7751582071229447,0.8365350928366287,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,6.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7751582071229447,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,6.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3715138115349794,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
10,4.0,0.0,1.0,1.0,-0.20922828648908795,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.339783910694833,-0.9147793298985275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9,6.0,0.00030156815440289503,0.0,0.0,2.906221553722583,0.20103133533451342,-0.3513559841342725,0.8413891721156713,1.528273088112193,-0.28317211265604075,0.7728505779709344,0.8365350928366287,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9,6.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7757351144109476,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,6.0,0.0,1.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7740043925469395,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,6.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.313823082734713,-0.9147793298985275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4,6.0,0.0,1.0,1.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7734274852589367,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,3.0,0.0,0.0,0.0,0.18020294353737087,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7722736706829315,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10,6.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7745812998349418,0.8365350928366287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,5.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,0.5114909598245472,0.10864161488472103,-1.685928283496433,-2.142057033892784,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
7,4.0,0.00030156815440289503,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3443991689988544,-0.9147793298985275,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7,4.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.649441345068569,0.7151926425714699,0.8922690699662461,0.714006034594662,0.3328624952903114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2,6.0,0.0,0.0,0.0,-0.5986595165155467,0.20103133533451342,1.4946074069997435,-1.2060543163867548,-0.8712636832287773,-1.4368458659705088,-1.275747201726537,-0.9147793298985275,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9,6.0,0.0,1.0,1.0,2.127359093669665,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7768889289869528,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,6.0,0.0,0.0,0.0,-0.5986595165155467,-4.989185766790634,1.4946074069997435,-1.9098630155594636,-1.0646076532936768,-0.06549781957783943,-1.358821851198921,-1.2256715801360163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7,5.0,0.0,1.0,1.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3565142220469102,-0.9147793298985275,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3,4.0,0.0,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,0.8413891721156713,0.5839949485988569,-0.4790789764264232,0.7740043925469395,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6,6.0,0.00030156815440289503,1.0,0.0,0.9590654035902885,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7740043925469395,0.8365350928366287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,6.0,0.00030156815440289503,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3236305066307583,-0.9147793298985275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4,2.0,0.00030156815440289503,1.0,0.0,-0.5986595165155467,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.350168241878881,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5,5.0,0.0,0.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-0.11834996311984088,-0.6554780023527909,-0.32670697127168163,0.30670948926477937,0.3980276831130174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2,4.0,0.0,1.0,0.0,1.3484966336167474,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7745812998349418,0.8365350928366287,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,4.0,0.00030156815440289503,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,0.8413891721156713,-0.2342643532828657,0.9575713578897059,0.7757351144109476,0.8365350928366287,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,1.0,0.0,1.0,0.0,-0.20922828648908795,0.20103133533451342,-0.3513559841342725,-1.2060543163867548,-1.185447634584242,-1.2409390022001279,-1.3715138115349794,-0.9147793298985275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
